"","SbjNum","SbjNam","Date","Duration","Upload","consentimiento","mayor_edad","genero","entidad","parentesco","Q_5_S","prision_preventiva","año_detencion","mes_detención","centro","frecuencia_visita_prev","razon_no_visita_prev_O1","razon_no_visita_prev_O2","razon_no_visita_prev_O3","razon_no_visita_prev_O4","razon_no_visita_prev_O5","razon_no_visita_prev_O6","S_11_5","frecuencia_visita_post","razon_no_visita_post_O1","razon_no_visita_post_O2","razon_no_visita_post_O3","razon_no_visita_post_O4","razon_no_visita_post_O5","razon_no_visita_post_O6","razon_no_visita_post_O7","razon_no_visita_post_O8","razon_no_visita_post_O9","razon_no_visita_post_O10","S_13_9","cierre_centro_O1","cierre_centro_O2","cierre_centro_O3","cierre_centro_O4","cierre_centro_O5","cierre_centro_O6","cierre_centro_O7","cierre_centro_O8","cierre_centro_O9","acceso_recursos","sis_videollamada","sis_videollamada_acceso","cosas_O1","cosas_O2","cosas_O3","cosas_O4","cosas_O5","cosas_O6","cosas_O7","cosas_O8","cosas_O9","cosas_O10","cosas_O11","cosas_O12","cosas_O13","cosas_O14","cosas_O15","costo_cambio","cosas_cambio","horas_traslado","minutos_traslado","traslado_cambio","gasto_visita","gasto_mes","T_situaciones_pago_1","T_situaciones_pago_2","T_situaciones_pago_3","T_situaciones_pago_4","T_situaciones_pago_5","T_situaciones_pago_6","T_situaciones_pago_7","T_situaciones_pago_8","T_situaciones_pago_9","T_medidas_visitas_1","T_medidas_visitas_2","T_medidas_visitas_3","T_medidas_visitas_4","T_medidas_visitas_5","T_medidas_visitas_6","T_medidas_visitas_7","T_medidas_visitas_8","T_medidas_visitas_9","medidas_internos_O1","medidas_internos_O2","medidas_internos_O3","medidas_internos_O4","medidas_internos_O5","medidas_internos_O6","medidas_internos_O7","medidas_internos_O8","medidas_internos_O9","medidas_internos_O10","medidas_internos_O11","medidas_internos_O12","confirmados_covid19","prueba_covid19","resultado_prueba_covid19","sintomas_covid19","informar_autoridades","razon_no_informar_O1","razon_no_informar_O2","razon_no_informar_O3","razon_no_informar_O4","razon_no_informar_O5","razon_no_informar_O6","S_34_5","medidas_positivo_covid19_O1","medidas_positivo_covid19_O2","medidas_positivo_covid19_O3","medidas_positivo_covid19_O4","medidas_positivo_covid19_O5","medidas_positivo_covid19_O6","medidas_positivo_covid19_O7","S_35_6","condiciones_aislamiento_covid19","afectacion_covid19_O1","afectacion_covid19_O2","afectacion_covid19_O3","afectacion_covid19_O4","afectacion_covid19_O5","afectacion_covid19_O6","afectacion_covid19_O7","afectacion_covid19_O8","afectacion_covid19_O9","afectacion_covid19_O10","S_37_9","servicio_medico","T_acceso_justicia_1","T_acceso_justicia_2","T_acceso_justicia_3","T_acceso_justicia_4","T_acceso_justicia_5","T_problemas_1","T_problemas_2","T_problemas_3","T_problemas_4","T_problemas_5","T_problemas_6","T_problemas_7","T_problemas_8","problemas_salud_O1","problemas_salud_O2","problemas_salud_O3","problemas_salud_O4","problemas_salud_O5","problemas_salud_O6","problemas_salud_O7","problemas_salud_O8","problemas_salud_O9","S_42_8","problemas_cambio","info_cambio","corrupcion_cambio","info_salud","medios_O1","medios_O2","medios_O3","medios_O4","medios_O5","medios_O6","medios_O7","S_47_6","hijos","ocupacion_O1","ocupacion_O2","ocupacion_O3","ocupacion_O4","ocupacion_O5","ocupacion_O6","ocupacion_O7","ocupacion_O8","ocupacion_O9","ocupacion_O10","ocupacion_O11","ocupacion_O12","ocupacion_O13","ocupacion_O14","ocupacion_O15","ocupacion_O16","ocupacion_O17","S_49_16","trabajo","razon_sin_trabajo","Q_51_S","ingresos","adicional","Q_53_S","salida_entidad","salida_consentimiento","salida","fecha","day"
"73",141794272,"campo",2021-02-20 09:27:27,1899-12-31 00:26:28,2021-02-20 09:55:59,1,1,2,15,4,NA,1,2020,10,99,3,-1,-1,-1,-1,-1,-1,NA,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,2,3,5,6,7,-1,-1,-1,-1,-1,2,-1,1,2,4,7,8,11,13,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,2,99,1500,99,2,99,1,2,2,1,99,99,2,1,1,2,2,1,2,1,1,2,4,6,8,9,-1,-1,-1,-1,-1,-1,-1,1,2,-1,2,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,2,2,2,2,2,2,2,2,1,2,1,1,1,2,4,5,-1,-1,-1,-1,-1,-1,-1,NA,1,2,1,2,5,-1,-1,-1,-1,-1,-1,NA,6,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,1,8,"Cerraron las escuelas y yo vendía en las escuelas uniformes",1,1,"Sólo pido que abran los juzgados y se tomen todas las audiencias Cómo deben de ser puesto que tengo mi hija en espera de una resolución y ya son tres meses está ahorita no tenemos respuesta",-1,-1,-1,2021-02-20,"2021-02-20"
"74",141814117,"campo",2021-02-20 19:35:34,1899-12-31 00:18:11,2021-02-20 19:55:51,1,1,2,10,2,NA,2,1999,11,1,7,-1,-1,-1,-1,-1,-1,NA,1,1,3,5,8,-1,-1,-1,-1,-1,-1,NA,1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,49,-1,8000,1500,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,1,2,4,6,-1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,1,1,-1,-1,-1,-1,-1,-1,NA,4,-1,-1,-1,-1,-1,-1,NA,-1,3,4,6,7,0,-1,-1,-1,-1,-1,NA,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,8,-1,-1,-1,-1,-1,-1,-1,"Ansiedad",1,1,1,2,5,-1,-1,-1,-1,-1,-1,NA,2,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,1,2,NA,1,1,"Solo deseo ver otra vez a mi papá.",-1,-1,-1,2021-02-20,"2021-02-20"
"75",141817959,"campo",2021-02-21 00:35:45,1899-12-31 00:23:11,2021-02-21 01:01:01,1,1,2,15,4,NA,2,2015,2,2,3,-1,-1,-1,-1,-1,-1,NA,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,2,3,4,5,7,-1,-1,-1,-1,-1,2,-1,1,3,4,7,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,99,1,0,30,1,700,3000,1,1,1,2,2,2,1,2,1,1,1,1,1,1,1,2,1,2,1,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,-1,1,1,-1,-1,-1,-1,-1,-1,NA,4,-1,-1,-1,-1,-1,-1,NA,-1,4,6,7,0,-1,-1,-1,-1,-1,-1,NA,3,1,99,1,1,1,1,1,2,2,1,1,1,1,1,2,3,5,6,7,-1,-1,-1,NA,1,1,1,2,2,4,5,-1,-1,-1,-1,NA,3,3,7,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,1,2,NA,2,1,"Espero nos ayuden",-1,-1,-1,2021-02-21,"2021-02-21"
"76",141824419,"campo",2021-02-21 08:45:35,1899-12-31 00:24:19,2021-02-21 09:09:59,1,1,2,15,4,NA,1,2020,3,99,6,-1,-1,-1,-1,-1,-1,NA,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,1,2,3,5,7,-1,-1,-1,-1,-1,2,-1,1,2,4,6,7,8,10,11,12,-1,-1,-1,-1,-1,-1,1,2,1,45,2,1800,3600,1,1,2,1,1,1,1,2,2,2,1,1,1,2,1,1,2,2,88,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,-1,1,1,-1,-1,-1,-1,-1,-1,NA,1,-1,-1,-1,-1,-1,-1,NA,2,2,3,4,-1,-1,-1,-1,-1,-1,-1,NA,3,99,99,99,99,2,1,2,2,2,2,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,3,1,1,2,4,5,-1,-1,-1,-1,-1,NA,3,3,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,2,-1,NA,2,2,NA,-1,-1,-1,2021-02-21,"2021-02-21"
"77",141829520,"campo",2021-02-21 11:54:44,1899-12-31 00:21:05,2021-02-21 12:15:58,1,1,2,16,4,NA,1,2014,5,1,7,-1,-1,-1,-1,-1,-1,NA,1,1,2,3,5,8,-1,-1,-1,-1,-1,NA,1,2,3,4,-1,-1,-1,-1,-1,99,99,-1,99,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,5000,5000,2,2,2,99,99,99,2,2,2,1,99,99,99,99,99,99,99,99,99,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,1,1,-1,-1,-1,-1,-1,-1,NA,1,-1,-1,-1,-1,-1,-1,NA,2,3,6,7,0,-1,-1,-1,-1,-1,-1,NA,2,1,1,1,1,1,2,2,2,2,1,2,2,2,2,4,-1,-1,-1,-1,-1,-1,-1,NA,1,1,1,2,4,-1,-1,-1,-1,-1,-1,NA,4,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,1,4,NA,1,2,NA,-1,-1,-1,2021-02-21,"2021-02-21"
"78",141843063,"campo",2021-02-21 22:06:42,1899-12-31 00:20:31,2021-02-21 22:27:18,1,1,0,15,3,NA,2,2017,9,99,99,-1,-1,-1,-1,-1,-1,NA,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,2,3,5,6,7,-1,-1,-1,-1,-1,2,-1,1,7,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,2,30,1,800,99,2,2,2,2,2,99,2,2,1,1,1,1,1,1,1,1,1,1,99,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,99,-1,99,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,99,99,99,99,2,2,99,2,2,2,99,99,2,99,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,1,99,99,99,99,-1,-1,-1,-1,-1,-1,NA,99,99,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,1,99,NA,99,99,NA,-1,-1,-1,2021-02-21,"2021-02-21"
"79",141843890,"campo",2021-02-21 23:13:28,1899-12-31 00:17:49,2021-02-21 23:31:20,1,1,2,5,1,NA,1,2020,8,1,1,-1,-1,-1,-1,-1,-1,NA,1,1,2,3,5,8,-1,-1,-1,-1,-1,NA,1,4,-1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1000,1,99,1,1,1,1,99,99,99,99,99,99,99,99,99,99,99,99,88,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,2,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,3,99,99,99,99,99,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,3,1,3,2,99,-1,-1,-1,-1,-1,-1,NA,4,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,2,-1,NA,2,1,"Poder ver a nuestros detenidos",-1,-1,-1,2021-02-21,"2021-02-21"
"80",141845153,"campo",2021-02-22 00:55:52,1899-12-31 00:14:10,2021-02-22 01:10:04,1,1,2,10,3,NA,1,2011,7,1,5,-1,-1,-1,-1,-1,-1,NA,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,-1,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,48,30,-1,2900,1500,2,2,2,2,2,2,2,2,2,1,2,99,99,99,99,99,99,99,1,2,4,5,6,8,9,-1,-1,-1,-1,-1,1,2,-1,1,1,-1,-1,-1,-1,-1,-1,NA,4,-1,-1,-1,-1,-1,-1,NA,-1,4,6,7,0,-1,-1,-1,-1,-1,-1,NA,3,1,1,1,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,1,1,3,2,4,5,-1,-1,-1,-1,-1,NA,4,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,2,-1,NA,1,1,"Quiero ver a mi interno",-1,-1,-1,2021-02-22,"2021-02-22"
"81",141872331,"campo",2021-02-22 16:26:35,1899-12-31 00:25:58,2021-02-22 16:52:37,1,1,2,9,9,NA,2,99,2,2,7,-1,-1,-1,-1,-1,-1,NA,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,2,3,5,7,-1,-1,-1,-1,-1,-1,1,1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,2,15,1,700,1600,2,2,2,2,2,99,2,2,2,2,1,1,1,1,1,1,1,1,2,4,5,6,9,-1,-1,-1,-1,-1,-1,-1,1,99,-1,2,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,3,99,99,99,99,99,1,2,2,1,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,1,2,1,2,4,-1,-1,-1,-1,-1,-1,NA,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,2,-1,NA,2,2,NA,-1,-1,-1,2021-02-22,"2021-02-22"
"82",141874720,"campo",2021-02-22 18:29:33,1899-12-31 00:08:33,2021-02-22 18:38:09,1,1,2,9,2,NA,2,2016,5,2,6,-1,-1,-1,-1,-1,-1,NA,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,1,2,3,5,-1,-1,-1,-1,-1,2,1,1,1,3,4,6,7,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,59,-1,1500,4000,2,1,1,1,2,2,2,2,1,1,2,2,1,1,1,2,2,2,1,4,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,1,99,-1,-1,-1,-1,-1,-1,NA,1,2,-1,-1,-1,-1,-1,NA,99,1,3,6,7,0,-1,-1,-1,-1,-1,NA,2,99,1,99,99,99,1,2,2,2,1,1,1,1,1,4,5,7,-1,-1,-1,-1,-1,NA,1,1,1,2,4,-1,-1,-1,-1,-1,-1,NA,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,2,-1,NA,2,2,NA,-1,-1,-1,2021-02-22,"2021-02-22"
"83",141877211,"campo",2021-02-22 20:30:50,1899-12-31 00:15:45,2021-02-22 20:46:40,1,1,2,9,9,NA,2,2007,5,2,5,-1,-1,-1,-1,-1,-1,NA,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,2,3,4,5,6,7,-1,-1,-1,-1,2,-1,1,2,3,4,5,6,7,8,9,10,11,12,13,-1,-1,1,1,0,0,2,500,99,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,5,6,8,-1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,1,1,-1,-1,-1,-1,-1,-1,NA,4,-1,-1,-1,-1,-1,-1,NA,-1,1,2,6,7,0,-1,-1,-1,-1,-1,NA,3,1,99,1,1,1,1,1,2,2,1,1,1,1,1,2,4,5,7,-1,-1,-1,-1,NA,1,1,1,2,4,5,-1,-1,-1,-1,-1,NA,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,2,-1,NA,1,2,NA,-1,-1,-1,2021-02-22,"2021-02-22"
"84",141877708,"campo",2021-02-22 21:16:07,1899-12-31 00:11:27,2021-02-22 21:27:40,1,1,2,9,1,NA,2,2006,9,2,4,-1,-1,-1,-1,-1,-1,NA,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,2,3,4,5,6,-1,-1,-1,-1,-1,99,-1,1,6,7,10,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,30,2,300,5000,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,2,1,2,3,6,8,-1,-1,-1,-1,-1,-1,-1,1,2,-1,99,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,2,2,2,1,1,1,1,1,2,99,1,1,1,1,1,4,5,-1,-1,-1,-1,-1,-1,NA,1,1,1,2,4,-1,-1,-1,-1,-1,-1,NA,4,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,1,2,NA,2,2,NA,-1,-1,-1,2021-02-22,"2021-02-22"
"85",141877765,"campo",2021-02-22 21:17:56,1899-12-31 00:14:23,2021-02-22 21:32:23,1,1,2,9,9,NA,2,2012,4,2,6,-1,-1,-1,-1,-1,-1,NA,1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Solo autorizan 1 visita a la semana y va su familia.",2,3,4,5,6,-1,-1,-1,-1,2,2,-1,1,2,4,6,7,11,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,15,-1,500,500,1,1,2,2,2,2,2,2,2,2,1,1,2,1,1,1,1,1,4,5,6,8,9,-1,-1,-1,-1,-1,-1,-1,1,2,-1,2,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,3,99,1,1,1,1,1,2,2,2,2,2,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,1,1,3,1,4,-1,-1,-1,-1,-1,-1,NA,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,1,8,"No podía salir a vender",2,2,NA,-1,-1,-1,2021-02-22,"2021-02-22"
"86",141878302,"campo",2021-02-22 22:08:25,1899-12-31 00:14:59,2021-02-22 22:23:31,1,1,2,9,1,NA,2,2007,99,1,3,-1,-1,-1,-1,-1,-1,NA,1,1,5,-1,-1,-1,-1,-1,-1,-1,-1,NA,2,3,4,5,6,-1,-1,-1,-1,2,2,-1,1,4,6,7,11,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,30,-1,1000,3000,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,3,4,5,6,8,9,-1,-1,-1,-1,-1,-1,1,2,-1,2,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,3,2,2,1,1,2,1,2,2,2,1,2,2,2,1,-1,-1,-1,-1,-1,-1,-1,-1,NA,1,1,1,1,4,5,-1,-1,-1,-1,-1,NA,1,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,1,1,NA,2,2,NA,-1,-1,-1,2021-02-22,"2021-02-22"
"87",141879545,"campo",2021-02-22 23:54:18,1899-12-31 00:13:18,2021-02-23 00:07:45,1,1,2,18,9,NA,2,1998,99,1,7,-1,-1,-1,-1,-1,-1,NA,1,3,4,5,6,8,-1,-1,-1,-1,-1,NA,1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,-1,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,45,-1,1500,99,2,1,2,1,1,2,2,2,2,1,1,1,1,1,1,2,2,2,88,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,2,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,3,1,1,2,99,99,2,99,99,99,99,99,99,99,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,3,3,1,2,5,-1,-1,-1,-1,-1,-1,NA,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,1,5,NA,2,2,NA,-1,-1,-1,2021-02-22,"2021-02-22"
"88",141894276,"campo",2021-02-23 08:44:32,1899-12-31 00:27:47,2021-02-23 09:12:25,1,1,2,15,4,NA,2,1917,12,99,3,-1,-1,-1,-1,-1,-1,NA,1,1,3,-1,-1,-1,-1,-1,-1,-1,-1,NA,2,3,5,6,7,-1,-1,-1,-1,1,2,-1,1,3,4,6,7,10,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,15,-1,200,3000,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,99,88,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,-1,2,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,3,1,99,1,99,1,1,1,2,2,1,2,1,1,1,4,5,6,-1,-1,-1,-1,-1,NA,3,1,1,2,4,5,-1,-1,-1,-1,-1,NA,2,3,11,12,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,1,8,"Tuve que quedar en casa",2,2,NA,-1,-1,-1,2021-02-23,"2021-02-23"
"89",141899408,"campo",2021-02-23 11:33:58,1899-12-31 00:14:57,2021-02-23 11:49:05,1,1,2,10,1,NA,1,2015,7,1,6,-1,-1,-1,-1,-1,-1,NA,1,1,5,8,-1,-1,-1,-1,-1,-1,-1,NA,1,4,-1,-1,-1,-1,-1,-1,-1,2,2,-1,1,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,30,-1,4000,4000,2,2,1,2,2,2,2,2,2,1,1,2,2,99,99,99,99,99,88,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,99,-1,1,1,-1,-1,-1,-1,-1,-1,NA,4,-1,-1,-1,-1,-1,-1,NA,-1,99,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,2,99,99,1,1,1,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,3,1,99,2,4,-1,-1,-1,-1,-1,-1,NA,2,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,1,1,NA,1,2,NA,-1,-1,-1,2021-02-23,"2021-02-23"
"90",141908012,"campo",2021-02-23 15:55:22,1899-12-31 00:40:03,2021-02-23 16:35:33,1,1,2,18,9,NA,2,2001,6,1,7,-1,-1,-1,-1,-1,-1,NA,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,12,38,3,99,99,1,1,2,1,2,2,1,1,2,1,1,1,1,1,1,2,1,2,1,2,4,5,6,8,-1,-1,-1,-1,-1,-1,1,2,-1,2,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,3,1,1,1,1,1,1,1,1,2,1,2,2,2,1,-1,-1,-1,-1,-1,-1,-1,-1,NA,3,3,3,2,4,-1,-1,-1,-1,-1,-1,NA,99,6,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,1,2,NA,1,2,NA,-1,-1,-1,2021-02-23,"2021-02-23"
"91",141908945,"campo",2021-02-23 16:47:41,1899-12-31 00:22:39,2021-02-23 17:10:28,1,1,0,9,4,NA,2,2018,6,2,3,-1,-1,-1,-1,-1,-1,NA,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,3,4,5,7,-1,-1,-1,-1,-1,-1,2,-1,1,6,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,0,0,2,500,2000,2,1,1,1,1,1,2,1,1,2,1,2,1,2,1,2,1,2,5,6,8,9,-1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,1,1,-1,-1,-1,-1,-1,-1,NA,4,-1,-1,-1,-1,-1,-1,NA,-1,1,2,4,6,7,0,-1,-1,-1,-1,NA,2,1,1,1,1,1,2,2,2,2,1,2,2,2,1,4,5,-1,-1,-1,-1,-1,-1,NA,3,1,1,2,2,4,5,-1,-1,-1,-1,NA,4,6,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,1,7,NA,2,2,NA,-1,-1,-1,2021-02-23,"2021-02-23"
"92",141913344,"campo",2021-02-23 20:27:47,1899-12-31 00:13:00,2021-02-23 20:40:57,1,1,2,15,1,NA,2,2016,4,2,3,-1,-1,-1,-1,-1,-1,NA,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,2,3,4,5,6,7,-1,-1,-1,-1,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,1,45,1,500,2000,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,2,2,2,4,5,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,1,2,5,-1,-1,-1,-1,-1,"No le dan atención",99,-1,-1,-1,-1,-1,-1,NA,-1,2,6,7,0,-1,-1,-1,-1,-1,-1,NA,2,1,1,1,1,1,2,2,2,2,2,2,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,1,1,1,2,2,-1,-1,-1,-1,-1,-1,NA,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,2,-1,NA,3,2,NA,-1,-1,-1,2021-02-23,"2021-02-23"
"93",141913807,"campo",2021-02-23 20:49:06,1899-12-31 00:15:38,2021-02-23 21:04:51,1,1,2,15,1,NA,1,2020,11,1,1,-1,-1,-1,-1,-1,-1,NA,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,2,3,4,5,6,7,-1,-1,-1,-1,2,-1,1,4,6,7,8,10,11,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,30,-1,2000,8000,1,1,2,1,2,2,2,2,1,2,1,2,1,2,1,1,1,2,1,6,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,2,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,3,1,99,1,1,1,1,1,2,1,1,2,1,1,1,2,3,4,7,-1,-1,-1,-1,NA,1,1,0,2,2,4,5,-1,-1,-1,-1,NA,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,2,-1,NA,2,2,NA,-1,-1,-1,2021-02-23,"2021-02-23"
